experiment_id,well,strain,experiment_reference,lab,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,od,dead,ungrowing,doubling_time,n0
r1e7998zhy3gm8,g12,UWBF_34300,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34300,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.03380545511024108,False,False,16.649769323391002,0.04744252990248459
r1e7998zhy3gm8,g3,UWBF_34298,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_34298,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.03543229194680673,False,False,15.886006377444758,0.05176817063758272
r1e7998zhy3gm8,g4,UWBF_34298,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_34298,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.034636117240485716,False,True,,
r1e7998zhy3gm8,g5,UWBF_34298,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_34298,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.033898093815766896,False,True,,
r1e7998zhy3gm8,g6,UWBF_34298,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_34298,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.03395494808975221,False,True,,
r1e7998zhy3gm8,g7,UWBF_34298,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_34298,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.03532678303340848,False,True,,
r1e7998zhy3gm8,g8,UWBF_34300,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34300,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.03436537126302358,False,True,,
r1e7998zhy3gm8,g9,UWBF_34300,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34300,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.03433968701856988,False,False,14.520912782762398,0.03893009831413447
r1e7998zhy3gm8,h10,UWBF_34294,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34294,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.03468351870062968,False,False,17.751275805428662,0.06119981992053694
r1e7998zhy3gm8,h11,UWBF_34294,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34294,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.03888333648879627,False,False,9.055103903577582,0.02716974311784739
r1e7998zhy3gm8,h12,UWBF_34294,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34294,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.033248748341411526,False,False,9.84947995408976,0.03838319065208144
r1e7998zhy3gm8,h3,UWBF_34282,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34282,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.033078155262238444,False,True,,
r1e7998zhy3gm8,h4,UWBF_34282,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34282,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.03325699097275157,False,True,,
r1e7998zhy3gm8,h5,UWBF_34282,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34282,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.034541195832132165,False,True,,
r1e7998zhy3gm8,h6,UWBF_34282,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34282,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.03366190204901425,False,True,,
r1e7998zhy3gm8,h7,UWBF_34282,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34282,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.0326197144655997,False,True,,
r1e7998zhy3gm8,h8,UWBF_34294,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34294,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.033139199660454775,False,True,,
r1e7998zhy3gm8,h9,UWBF_34294,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34294,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,0.033595845622452984,False,False,12.808294667783459,0.03900247485122873
r1e799aatfy8kv,a1,UWBF_6390,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_w303_positive_control_NOR_00_6390,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.033946241055998416,False,False,19.03584540768458,0.07818102204380593
r1e799aatfy8kv,a10,UWBF_25784,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03278643121379498,False,False,27.50786212407185,0.11597231311149736
r1e799aatfy8kv,a11,UWBF_25784,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03365463781058658,False,False,17.88787005311462,0.05867392994219025
r1e799aatfy8kv,a12,UWBF_25784,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.035131777394214685,False,False,48.919180802762,0.08364596567441204
r1e799aatfy8kv,a2,UWBF_24864,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.032775008521292316,False,False,12.39923603798462,0.03566209562393634
r1e799aatfy8kv,a3,UWBF_24864,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.034402856905203866,False,True,,
r1e799aatfy8kv,a4,UWBF_24864,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03455112436017304,False,True,,
r1e799aatfy8kv,a5,UWBF_24864,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.033026619406406166,False,False,31.402864399162848,0.07593665833611878
r1e799aatfy8kv,a6,UWBF_24864,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.0330532435128589,False,False,37.392664798985834,0.10325070047612561
r1e799aatfy8kv,a7,UWBF_24864,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03340311534771187,False,True,,
r1e799aatfy8kv,a8,UWBF_25784,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03417653576264173,False,False,36.46693488432391,0.06675654172184262
r1e799aatfy8kv,a9,UWBF_25784,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03333991913456046,False,False,20.05437543184842,0.06453705840594003
r1e799aatfy8kv,b1,UWBF_6390,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_w303_positive_control_NOR_00_6390,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03484476414726915,False,False,9.753946017240631,0.028234946295767206
r1e799aatfy8kv,b10,UWBF_34287,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34287,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03503131236206257,False,True,,
r1e799aatfy8kv,b11,UWBF_34287,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34287,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.0341060035129368,True,True,,
r1e799aatfy8kv,b12,UWBF_34287,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34287,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03483654635421711,False,True,,
r1e799aatfy8kv,b2,UWBF_24864,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03603205028659995,False,False,22.356357975884485,0.06688871545663941
r1e799aatfy8kv,b3,UWBF_34293,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34293,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03271017437506195,False,False,11.882604712023362,0.03189933100108868
r1e799aatfy8kv,b4,UWBF_34293,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34293,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03456720521394874,False,False,12.94584234729402,0.03734819737105403
r1e799aatfy8kv,b5,UWBF_34293,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34293,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03462800036245532,False,False,21.215737047339335,0.053176799888877566
r1e799aatfy8kv,b6,UWBF_34293,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34293,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03482894669310122,False,False,24.532824483247055,0.07254819567781022
r1e799aatfy8kv,b7,UWBF_34293,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34293,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03418199132419049,False,False,27.179926138054476,0.08889391020039866
r1e799aatfy8kv,b8,UWBF_34287,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34287,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03329890027303657,False,False,85829561.13896401,0.07451376346460889
r1e799aatfy8kv,b9,UWBF_34287,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34287,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03412193988694979,False,False,24.994581820643624,0.049841857035501605
r1e799aatfy8kv,c1,UWBF_6390,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_w303_positive_control_NOR_00_6390,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.034259784894726364,False,False,8.532708416250431,0.023331072130247234
r1e799aatfy8kv,c10,UWBF_34285,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_sic1_gfp_34285,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03490511609983701,False,True,,
r1e799aatfy8kv,c11,UWBF_34285,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_sic1_gfp_34285,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03381548822961703,False,False,1.4851068627402049,4.8430667870969024e-06
r1e799aatfy8kv,c12,UWBF_34285,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_sic1_gfp_34285,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03487470170391487,False,True,,
r1e799aatfy8kv,c2,UWBF_24864,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.035728573481894114,False,False,29.023946786582982,0.07370784052943855
r1e799aatfy8kv,c3,UWBF_34299,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34299,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03314903100892833,False,True,,
r1e799aatfy8kv,c4,UWBF_34299,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34299,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.0350113416807254,False,False,10.792751194576477,0.03546390113881115
r1e799aatfy8kv,c5,UWBF_34299,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34299,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03470295721427465,False,False,24.372468969701654,0.08013765297273515
r1e799aatfy8kv,c6,UWBF_34299,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34299,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03403747397370779,False,False,20.925472389800046,0.06775957096939511
r1e799aatfy8kv,c7,UWBF_34299,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_gfp_34299,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.035322898277250644,False,False,20.977582776433692,0.07142080564253504
r1e799aatfy8kv,c8,UWBF_34285,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_sic1_gfp_34285,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.033241731655487376,False,False,3.274717239869829,0.003131573297423079
r1e799aatfy8kv,c9,UWBF_34285,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_sic1_gfp_34285,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.0341751794668364,False,False,7.281746737000293,0.026932003079306297
r1e799aatfy8kv,d1,UWBF_23970,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_negative_control_23970,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03416670369368667,False,True,,
r1e799aatfy8kv,d10,UWBF_34280,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_sic1_gfp_34280,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.0353169933903899,False,False,23.058639248072694,0.03799511711558903
r1e799aatfy8kv,d11,UWBF_34280,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_sic1_gfp_34280,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03425237608439997,True,True,,
r1e799aatfy8kv,d12,UWBF_34280,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_sic1_gfp_34280,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03441437003940557,True,True,,
r1e799aatfy8kv,d2,MediaControl,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,Media_control,Blank,MEDIA_BLANK,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.034555108710797346,False,False,,
r1e799aatfy8kv,d3,UWBF_34296,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_gfp_34296,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03415979904823012,False,False,38.06598907144094,0.09125361729307102
r1e799aatfy8kv,d4,UWBF_34296,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_gfp_34296,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03385891683627687,False,False,22.15029467251081,0.07379681406220623
r1e799aatfy8kv,d5,UWBF_34296,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_gfp_34296,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.033325189742993665,False,False,20.05053911792014,0.06026046273465079
r1e799aatfy8kv,d6,UWBF_34296,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_gfp_34296,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.034740604779177335,False,False,17.929623245278982,0.10240589979362852
r1e799aatfy8kv,d7,UWBF_34296,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_gfp_34296,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03317393647486675,False,False,12.752091465538605,0.08850797313573762
r1e799aatfy8kv,d8,UWBF_34280,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_sic1_gfp_34280,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.034116482012448414,False,False,79662882.20218432,0.07761613405940973
r1e799aatfy8kv,d9,UWBF_34280,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_sic1_gfp_34280,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.036462006890232684,False,False,190886510.74575406,0.08826208393780915
r1e799aatfy8kv,e1,UWBF_23970,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_negative_control_23970,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03509665133082232,False,False,14.469900856869568,0.038262125896115794
r1e799aatfy8kv,e10,UWBF_34283,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34283,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03352313089296696,True,True,,
r1e799aatfy8kv,e11,UWBF_34283,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34283,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03476049823127581,True,True,,
r1e799aatfy8kv,e12,UWBF_34283,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34283,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03287051303893992,False,False,1.4733255407521062,4.228571125837229e-06
r1e799aatfy8kv,e2,MediaControl,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,Media_control,Blank,MEDIA_BLANK,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.034310511865466436,False,False,,
r1e799aatfy8kv,e3,UWBF_34290,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_gfp_34290,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.0339990279220234,False,False,104.34596847642614,0.08650478206090659
r1e799aatfy8kv,e4,UWBF_34290,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_gfp_34290,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03389822038712804,False,False,12.873296557989066,0.06151930147255066
r1e799aatfy8kv,e5,UWBF_34290,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_gfp_34290,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03404060886431051,False,False,13.397769348629135,0.0664902222338557
r1e799aatfy8kv,e6,UWBF_34290,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_gfp_34290,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.032564222466571695,False,False,16.037352890512924,0.07570307776106429
r1e799aatfy8kv,e7,UWBF_34290,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ORE1_sic1_gfp_34290,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03470814712674086,False,False,10.682032434749756,0.10162843593125634
r1e799aatfy8kv,e8,UWBF_34283,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34283,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03275051515704409,False,False,1.4256814726181875,3.1346817823561045e-06
r1e799aatfy8kv,e9,UWBF_34283,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CEN.PK2_ATAF1_gfp_34283,Experiment,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.03417929530542708,True,True,,
r1e799aatfy8kv,f1,UWBF_23970,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,transcriptic,CRISPR_CEN.PK2_negative_control_23970,Control,,,Synthetic_Complete,,,,"['Phosphate Buffered Saline', 'Synthetic_Complete']",35.0,celsius,0.034815452359431384,False,False,14.266010481237526,0.04506970274647155
